comp,value_count,average_placement,group,grp_count,grp_placement
"Bard, DragonBlue, Hecarim, Nunu, Sejuani, Talon, Yasuo, Zoe",1,1.0,16,17,2.7058823529411766
"Bard, DragonBlue, Hecarim, Nunu, Sejuani, Talon, Twitch, Yasuo",1,1.0,8,1510,3.5462744438557023
"Bard, Heimerdinger, Illaoi, Lulu, Nami, Ryze, Sylas, TrainerDragon, Tristana, Zoe",1,1.0,5,3028,3.5136094389641306
"Bard, DragonBlue, Hecarim, Neeko, Nunu, Pyke, Yasuo, Yone",1,1.0,5,3028,3.5136094389641306
"Bard, Heimerdinger, Illaoi, Lulu, Nami, Neeko, Ryze, Sylas, TrainerDragon, Vladimir",1,1.0,5,3028,3.5136094389641306
"Bard, Heimerdinger, Illaoi, Lulu, Nami, Neeko, Ryze, Sylas, TrainerDragon, Zoe",1,1.0,5,3028,3.5136094389641306
"Bard, DragonBlue, Hecarim, Neeko, Nunu, Sejuani, Yasuo",1,1.0,5,3028,3.5136094389641306
"Bard, DragonBlue, Hecarim, Neeko, Nunu, Sejuani, Soraka, Yasuo",1,1.0,5,3028,3.5136094389641306
"AoShin, Bard, Heimerdinger, Lulu, Nami, Soraka, Sylas, TrainerDragon, Yasuo, Zoe",1,1.0,4,2517,4.4410075294515465
"AoShin, Bard, Heimerdinger, Illaoi, Lulu, Nami, Ornn, Sona, TrainerDragon, Zoe",1,1.0,4,2517,4.4410075294515465
"DragonBlue, DragonGold, DragonPurple, Leona, Soraka, Sylas",1,1.0,61,7,4.8
"DragonPurple, Elise, Neeko, Olaf, Pyke, Shen, Sylas, Talon",1,1.0,13,537,4.605094073284372
"DragonBlue, Hecarim, Leona, Lillia, Nunu, Sejuani, Soraka, Yasuo",1,1.0,62,557,4.903342128926778
"Bard, DragonPurple, Lulu, Sona, Sylas, TrainerDragon, Tristana, Zoe",1,1.0,5,3028,3.5136094389641306
"Bard, Illaoi, Nami, Ornn, Shen, Sylas, Twitch, Varus, Zoe",1,1.0,8,1510,3.5462744438557023
"Bard, DragonPurple, Lulu, Ornn, Pyke, Shen, Sylas, Yasuo",1,1.0,5,3028,3.5136094389641306
"Bard, Illaoi, Nami, Ornn, Twitch, Varus, Yasuo",2,1.0,8,1510,3.5462744438557023
"AoShin, Bard, LeeSin, Neeko, Shen, Soraka, Swain, Yasuo",1,1.0,63,1,1.0
"Braum, DragonBlue, DragonGold, DragonPurple, Soraka, Yasuo",1,1.0,64,2,4.5
"Bard, Illaoi, Nami, Qiyana, Sylas, Talon, Twitch, Varus",1,1.0,8,1510,3.5462744438557023
"AoShin, Bard, LeeSin, Nami, Ornn, Sylas, Yasuo, Zoe",1,1.0,20,222,2.842336152219873
"AoShin, Bard, Ornn, Pyke, Sylas, Talon, Zoe",1,1.0,20,222,2.842336152219873
"Bard, Illaoi, Nami, Qiyana, Talon, Twitch, Varus, Yasuo",1,1.0,8,1510,3.5462744438557023
"AoShin, Bard, Ornn, Pyke, Qiyana, Sylas, Talon, Zoe",1,1.0,20,222,2.842336152219873
